test_path,elapsed_time
snappy_compression_5_1000000_1Kb,27.7688729763031
snappy_compression_5_1000000_1Kb,26.533982038497925
snappy_compression_5_1000000_1Kb,27.23807382583618
snappy_compression_5_1000000_1Kb,26.176867961883545
snappy_compression_5_1000000_1Kb,26.974048137664795
snappy_compression_5_1000000_1Kb,26.824512004852295
snappy_compression_5_1000000_1Kb,26.878080129623413
snappy_compression_5_1000000_1Kb,26.31573987007141
snappy_compression_5_1000000_1Kb,26.931299209594727
snappy_compression_5_1000000_1Kb,26.83073902130127
snappy_compression_5_1000000_1Kb,26.94623613357544
snappy_compression_5_1000_10Mb,27.440106868743896
snappy_compression_5_1000_10Mb,27.279486894607544
snappy_compression_5_1000_10Mb,27.282124042510986
snappy_compression_5_1000_10Mb,27.217063903808594
snappy_compression_5_1000_10Mb,26.576902866363525
snappy_compression_5_1000_10Mb,27.34129285812378
snappy_compression_5_1000_10Mb,26.686068058013916
snappy_compression_5_1000_10Mb,27.54439902305603
snappy_compression_5_1000_10Mb,26.73086380958557
snappy_compression_5_1000_10Mb,27.655193090438843
snappy_compression_5_1000_10Mb,27.71091365814209
deflate_compression_5_100000_1Kb,51.91492414474487
deflate_compression_5_100000_1Kb,52.40915584564209
deflate_compression_5_100000_1Kb,51.83877921104431
deflate_compression_5_100000_1Kb,52.196123123168945
deflate_compression_5_100000_1Kb,52.09947395324707
deflate_compression_5_100000_1Kb,52.233049154281616
deflate_compression_5_100000_1Kb,52.53088712692261
deflate_compression_5_100000_1Kb,52.34496307373047
deflate_compression_5_100000_1Kb,52.566028118133545
deflate_compression_5_100000_1Kb,52.1095712184906
deflate_compression_5_100000_1Kb,51.89137506484985
deflate_compression_5_10_10Mb,51.521625995635986
deflate_compression_5_10_10Mb,51.96341681480408
deflate_compression_5_10_10Mb,51.95174598693848
deflate_compression_5_10_10Mb,51.80925178527832
deflate_compression_5_10_10Mb,51.83757495880127
deflate_compression_5_10_10Mb,51.80482196807861
deflate_compression_5_10_10Mb,51.956703901290894
deflate_compression_5_10_10Mb,52.037959814071655
deflate_compression_5_10_10Mb,51.559319734573364
deflate_compression_5_10_10Mb,51.97579598426819
deflate_compression_5_10_10Mb,52.34390115737915
fibonacci_42,100.81164908409119
fibonacci_42,101.16505908966064
fibonacci_42,100.84431481361389
fibonacci_42,100.68627214431763
fibonacci_42,101.1809868812561
fibonacci_42,101.69194006919861
fibonacci_42,100.91333818435669
fibonacci_42,100.79982781410217
fibonacci_42,100.47869420051575
fibonacci_42,100.70616793632507
fibonacci_42,101.67957496643066
fibonacci_50,116.6637179851532
fibonacci_50,101.13963961601257
fibonacci_50,121.63424110412598
fibonacci_50,112.28407311439514
fibonacci_50,120.0039587020874
fibonacci_50,100.49020099639893
fibonacci_50,100.72807478904724
fibonacci_50,100.23609924316406
fibonacci_50,100.48474335670471
fibonacci_50,99.95040988922119
fibonacci_50,99.62434411048889
factorization_2147483647,32.438026905059814
factorization_2147483647,32.77140235900879
factorization_2147483647,32.29816293716431
factorization_2147483647,32.58162498474121
factorization_2147483647,32.242013931274414
factorization_2147483647,32.83728098869324
factorization_2147483647,32.73626399040222
factorization_2147483647,32.67961812019348
factorization_2147483647,32.526639223098755
factorization_2147483647,38.35708999633789
factorization_2147483647,33.12419366836548
recursive_hash_10000000_0,27.137101650238037
recursive_hash_10000000_0,28.48113703727722
recursive_hash_10000000_0,28.19929814338684
recursive_hash_10000000_0,25.598351001739502
recursive_hash_10000000_0,27.23847985267639
recursive_hash_10000000_0,26.772608995437622
recursive_hash_10000000_0,26.640592098236084
recursive_hash_10000000_0,28.706769227981567
recursive_hash_10000000_0,26.74534296989441
recursive_hash_10000000_0,32.3120219707489
recursive_hash_10000000_0,27.122738122940063
matrix_product_1_10_1000000,33.509279012680054
matrix_product_1_10_1000000,33.12192511558533
matrix_product_1_10_1000000,36.25976800918579
matrix_product_1_10_1000000,38.40919589996338
matrix_product_1_10_1000000,34.89144778251648
matrix_product_1_10_1000000,39.26520109176636
matrix_product_1_10_1000000,39.95768404006958
matrix_product_1_10_1000000,40.353346824645996
matrix_product_1_10_1000000,40.81225395202637
matrix_product_1_10_1000000,41.3707001209259
matrix_product_1_10_1000000,40.06730890274048
matrix_product_1_200_100,38.87716197967529
matrix_product_1_200_100,38.140708923339844
matrix_product_1_200_100,37.70765805244446
matrix_product_1_200_100,37.89401721954346
matrix_product_1_200_100,38.986080169677734
matrix_product_1_200_100,38.78080892562866
matrix_product_1_200_100,38.98625588417053
matrix_product_1_200_100,38.90069103240967
matrix_product_1_200_100,38.60413312911987
matrix_product_1_200_100,38.84670686721802
matrix_product_1_200_100,38.90734386444092
svd_decomposition_1_10_1000000,59.21647500991821
svd_decomposition_1_10_1000000,59.71688771247864
svd_decomposition_1_10_1000000,59.90468716621399
svd_decomposition_1_10_1000000,60.01904082298279
svd_decomposition_1_10_1000000,66.24443316459656
svd_decomposition_1_10_1000000,60.99016714096069
svd_decomposition_1_10_1000000,65.94958114624023
svd_decomposition_1_10_1000000,66.70589995384216
svd_decomposition_1_10_1000000,67.48255681991577
svd_decomposition_1_10_1000000,66.67217302322388
svd_decomposition_1_10_1000000,70.90477585792542
svd_decomposition_1_200_100,93.07028794288635
svd_decomposition_1_200_100,95.85169005393982
svd_decomposition_1_200_100,96.43082594871521
svd_decomposition_1_200_100,100.78293299674988
svd_decomposition_1_200_100,101.1863489151001
svd_decomposition_1_200_100,79.8322582244873
svd_decomposition_1_200_100,51.3191339969635
svd_decomposition_1_200_100,52.0533390045166
svd_decomposition_1_200_100,51.398340940475464
svd_decomposition_1_200_100,51.76226878166199
svd_decomposition_1_200_100,51.610076904296875
qr_decomposition_1_10_1000000,14.803030967712402
qr_decomposition_1_10_1000000,14.679723978042603
qr_decomposition_1_10_1000000,14.856477975845337
qr_decomposition_1_10_1000000,14.627059936523438
qr_decomposition_1_10_1000000,14.897404909133911
qr_decomposition_1_10_1000000,14.94599986076355
qr_decomposition_1_10_1000000,14.588797092437744
qr_decomposition_1_10_1000000,14.891240119934082
qr_decomposition_1_10_1000000,14.77375602722168
qr_decomposition_1_10_1000000,14.556878805160522
qr_decomposition_1_10_1000000,14.910651922225952
qr_decomposition_1_200_100,14.48614501953125
qr_decomposition_1_200_100,14.738097906112671
qr_decomposition_1_200_100,14.750440120697021
qr_decomposition_1_200_100,14.761280059814453
qr_decomposition_1_200_100,14.512586832046509
qr_decomposition_1_200_100,14.682394981384277
qr_decomposition_1_200_100,14.788942098617554
qr_decomposition_1_200_100,14.659065008163452
qr_decomposition_1_200_100,14.843371868133545
qr_decomposition_1_200_100,14.787256956100464
qr_decomposition_1_200_100,14.840179204940796
