test_path,elapsed_time
fibonacci_50,71.75951981544495
fibonacci_50,73.24424409866333
fibonacci_50,72.13987803459167
fibonacci_50,72.89511013031006
fibonacci_50,73.10324811935425
fibonacci_50,73.47930693626404
fibonacci_50,72.53861975669861
factorization_2147483647,13.22667384147644
factorization_2147483647,13.605670928955078
factorization_2147483647,13.293700218200684
factorization_2147483647,13.016165018081665
factorization_2147483647,13.581308841705322
factorization_2147483647,13.912525177001953
factorization_2147483647,15.045396089553833
factorization_2147483647,14.744700908660889
factorization_2147483647,14.344260931015015
factorization_2147483647,13.789538621902466
factorization_2147483647,13.76637887954712
recursive_hash_10000000_0,17.889079809188843
recursive_hash_10000000_0,18.56121277809143
recursive_hash_10000000_0,18.46988868713379
recursive_hash_10000000_0,21.0805561542511
recursive_hash_10000000_0,21.279676914215088
recursive_hash_10000000_0,19.35895299911499
recursive_hash_10000000_0,19.368671894073486
recursive_hash_10000000_0,17.923566818237305
recursive_hash_10000000_0,17.709688901901245
recursive_hash_10000000_0,17.54594612121582
recursive_hash_10000000_0,17.478378772735596
matrix_product_1_10_1000000,28.65305805206299
matrix_product_1_10_1000000,28.046306133270264
matrix_product_1_10_1000000,27.974605083465576
matrix_product_1_10_1000000,28.0353262424469
matrix_product_1_10_1000000,27.89697289466858
matrix_product_1_10_1000000,28.20061492919922
matrix_product_1_10_1000000,27.107964992523193
matrix_product_1_10_1000000,26.898239135742188
matrix_product_1_10_1000000,27.024434089660645
matrix_product_1_10_1000000,26.906163930892944
matrix_product_1_10_1000000,27.077481985092163
matrix_product_1_200_100,28.122427225112915
matrix_product_1_200_100,28.724907159805298
matrix_product_1_200_100,29.15459108352661
matrix_product_1_200_100,30.318928003311157
matrix_product_1_200_100,29.829855918884277
matrix_product_1_200_100,31.222463130950928
matrix_product_1_200_100,29.227657318115234
matrix_product_1_200_100,29.32576084136963
matrix_product_1_200_100,27.436151027679443
matrix_product_1_200_100,27.815643072128296
matrix_product_1_200_100,29.732506275177002
svd_decomposition_1_10_1000000,756.0404772758484
svd_decomposition_1_10_1000000,655.4719252586365
svd_decomposition_1_10_1000000,620.9246027469635
svd_decomposition_1_10_1000000,630.0120990276337
svd_decomposition_1_10_1000000,645.4520742893219
svd_decomposition_1_10_1000000,655.5482919216156
svd_decomposition_1_10_1000000,680.9745841026306
svd_decomposition_1_10_1000000,682.4573440551758
svd_decomposition_1_10_1000000,743.3740720748901
svd_decomposition_1_10_1000000,721.9925141334534
svd_decomposition_1_10_1000000,870.8123922348022
svd_decomposition_1_200_100,629.2256848812103
svd_decomposition_1_200_100,702.432363986969
svd_decomposition_1_200_100,706.031455039978
svd_decomposition_1_200_100,652.1148700714111
svd_decomposition_1_200_100,800.6731190681458
svd_decomposition_1_200_100,673.7515981197357
svd_decomposition_1_200_100,629.6522281169891
svd_decomposition_1_200_100,674.1115217208862
svd_decomposition_1_200_100,677.715528011322
svd_decomposition_1_200_100,650.3165521621704
svd_decomposition_1_200_100,592.9430720806122
qr_decomposition_1_10_1000000,12.601394891738892
qr_decomposition_1_10_1000000,12.505298852920532
qr_decomposition_1_10_1000000,12.378314971923828
qr_decomposition_1_10_1000000,12.709280014038086
qr_decomposition_1_10_1000000,12.491504907608032
qr_decomposition_1_10_1000000,12.476433277130127
qr_decomposition_1_10_1000000,12.480878829956055
qr_decomposition_1_10_1000000,12.496170997619629
qr_decomposition_1_10_1000000,12.4915189743042
qr_decomposition_1_10_1000000,12.48329782485962
qr_decomposition_1_10_1000000,13.333468198776245
qr_decomposition_1_200_100,12.305270910263062
qr_decomposition_1_200_100,12.298511981964111
qr_decomposition_1_200_100,12.607870817184448
qr_decomposition_1_200_100,12.451258897781372
qr_decomposition_1_200_100,12.44648790359497
qr_decomposition_1_200_100,12.511184215545654
qr_decomposition_1_200_100,12.453485012054443
qr_decomposition_1_200_100,12.490206003189087
qr_decomposition_1_200_100,12.561767816543579
qr_decomposition_1_200_100,12.536709070205688
qr_decomposition_1_200_100,12.612308979034424
