test_name,elapsed_time
fibonacci_38,8.10335397720337
fibonacci_38,8.098781108856201
fibonacci_38,8.146259069442749
fibonacci_38,8.112062454223633
fibonacci_38,8.101650476455688
factorization_2147483647,13.962408542633057
factorization_2147483647,13.967169046401978
factorization_2147483647,13.957934379577637
factorization_2147483647,13.964447021484375
factorization_2147483647,13.958767175674438
factorization_2147483647,13.972028970718384
factorization_2147483647,13.962202310562134
factorization_2147483647,13.965133905410767
factorization_2147483647,13.966115951538086
factorization_2147483647,13.964377403259277
factorization_2147483647,13.963751554489136
recursive_hash_10000000_0,11.10606575012207
recursive_hash_10000000_0,11.09061336517334
recursive_hash_10000000_0,11.040035486221313
recursive_hash_10000000_0,11.048062562942505
recursive_hash_10000000_0,11.046078443527222
recursive_hash_10000000_0,11.03968095779419
recursive_hash_10000000_0,11.034356594085693
recursive_hash_10000000_0,11.063728332519531
recursive_hash_10000000_0,11.035333395004272
recursive_hash_10000000_0,11.037233352661133
recursive_hash_10000000_0,11.082046031951904
matrix_product_1_10_1000000,16.240304231643677
matrix_product_1_10_1000000,16.217835903167725
matrix_product_1_10_1000000,16.27562642097473
matrix_product_1_10_1000000,16.218356132507324
matrix_product_1_10_1000000,16.230651378631592
matrix_product_1_10_1000000,16.32794165611267
matrix_product_1_10_1000000,16.221388816833496
matrix_product_1_10_1000000,16.2543888092041
matrix_product_1_10_1000000,16.273654222488403
matrix_product_1_10_1000000,16.22778010368347
matrix_product_1_10_1000000,16.23087477684021
matrix_product_1_500_100,14.880794286727905
matrix_product_1_500_100,14.860758781433105
matrix_product_1_500_100,14.851316690444946
matrix_product_1_500_100,14.848474740982056
matrix_product_1_500_100,14.846411228179932
matrix_product_1_500_100,14.8505539894104
matrix_product_1_500_100,14.854451417922974
matrix_product_1_500_100,14.851727962493896
matrix_product_1_500_100,14.857977867126465
matrix_product_1_500_100,14.849648714065552
matrix_product_1_500_100,14.852519750595093
svd_decomposition_1_10_1000000,21.44972038269043
svd_decomposition_1_10_1000000,21.41083788871765
svd_decomposition_1_10_1000000,21.503003358840942
svd_decomposition_1_10_1000000,21.49144458770752
svd_decomposition_1_10_1000000,21.45375680923462
svd_decomposition_1_10_1000000,21.413097858428955
svd_decomposition_1_10_1000000,21.48350214958191
svd_decomposition_1_10_1000000,21.567368268966675
svd_decomposition_1_10_1000000,21.42149066925049
svd_decomposition_1_10_1000000,21.60120153427124
svd_decomposition_1_10_1000000,21.46317148208618
svd_decomposition_1_300_100,17.976488828659058
svd_decomposition_1_300_100,17.973175764083862
svd_decomposition_1_300_100,17.968432903289795
svd_decomposition_1_300_100,17.97055220603943
svd_decomposition_1_300_100,17.95946741104126
svd_decomposition_1_300_100,17.96656084060669
svd_decomposition_1_300_100,17.987637519836426
svd_decomposition_1_300_100,17.9980571269989
svd_decomposition_1_300_100,17.984609127044678
svd_decomposition_1_300_100,17.977994203567505
svd_decomposition_1_300_100,17.99158024787903
qr_decomposition_1_10_1000000,7.471298694610596
qr_decomposition_1_10_1000000,7.4566497802734375
qr_decomposition_1_10_1000000,7.431718587875366
qr_decomposition_1_10_1000000,7.434994459152222
qr_decomposition_1_10_1000000,7.44015645980835
qr_decomposition_1_10_1000000,7.422942399978638
qr_decomposition_1_10_1000000,7.450647592544556
qr_decomposition_1_10_1000000,7.4538514614105225
qr_decomposition_1_10_1000000,7.432417392730713
qr_decomposition_1_10_1000000,7.480432748794556
qr_decomposition_1_10_1000000,7.4505743980407715
qr_decomposition_1_500_100,10.248047113418579
qr_decomposition_1_500_100,10.250346899032593
qr_decomposition_1_500_100,10.248103857040405
qr_decomposition_1_500_100,10.248793363571167
qr_decomposition_1_500_100,10.256840705871582
qr_decomposition_1_500_100,10.241174697875977
qr_decomposition_1_500_100,10.247275352478027
qr_decomposition_1_500_100,10.242755651473999
qr_decomposition_1_500_100,10.244890451431274
qr_decomposition_1_500_100,10.246558904647827
qr_decomposition_1_500_100,10.242238283157349
