test_name,elapsed_time
snappy_compression_5_1000000_1Kb,38.101319789886475
snappy_compression_5_1000000_1Kb,38.113863468170166
snappy_compression_5_1000000_1Kb,38.682724714279175
snappy_compression_5_1000000_1Kb,39.042619466781616
snappy_compression_5_1000000_1Kb,38.11524987220764
snappy_compression_5_1000000_1Kb,38.18859076499939
snappy_compression_5_1000000_1Kb,38.05732583999634
snappy_compression_5_1000000_1Kb,38.23726439476013
snappy_compression_5_1000000_1Kb,38.14496660232544
snappy_compression_5_1000000_1Kb,38.12402629852295
snappy_compression_5_1000000_1Kb,38.38173508644104
snappy_compression_5_10_100Mb,22.941520929336548
snappy_compression_5_10_100Mb,22.94222617149353
snappy_compression_5_10_100Mb,22.93460965156555
snappy_compression_5_10_100Mb,23.2243230342865
snappy_compression_5_10_100Mb,22.950852632522583
snappy_compression_5_10_100Mb,22.992976903915405
snappy_compression_5_10_100Mb,22.979724407196045
snappy_compression_5_10_100Mb,24.04209542274475
snappy_compression_5_10_100Mb,22.97810959815979
snappy_compression_5_10_100Mb,23.055792093276978
snappy_compression_5_10_100Mb,22.960978746414185
deflate_compression_5_100000_1Kb,74.82492709159851
deflate_compression_5_100000_1Kb,74.53134727478027
deflate_compression_5_100000_1Kb,74.52097129821777
deflate_compression_5_100000_1Kb,74.47133111953735
deflate_compression_5_100000_1Kb,74.57158350944519
deflate_compression_5_100000_1Kb,74.47566795349121
deflate_compression_5_100000_1Kb,74.3908143043518
deflate_compression_5_100000_1Kb,74.49287796020508
deflate_compression_5_100000_1Kb,75.86171746253967
deflate_compression_5_100000_1Kb,74.34067249298096
deflate_compression_5_100000_1Kb,74.40397548675537
deflate_compression_5_5_100Mb,65.06110334396362
deflate_compression_5_5_100Mb,64.90845513343811
deflate_compression_5_5_100Mb,65.04514026641846
deflate_compression_5_5_100Mb,64.66319155693054
deflate_compression_5_5_100Mb,64.63183355331421
deflate_compression_5_5_100Mb,66.03508710861206
deflate_compression_5_5_100Mb,64.56926012039185
deflate_compression_5_5_100Mb,65.31422162055969
deflate_compression_5_5_100Mb,64.65244174003601
deflate_compression_5_5_100Mb,64.42414283752441
deflate_compression_5_5_100Mb,65.03098630905151
fibonacci_38,19.873695373535156
fibonacci_38,19.907017946243286
fibonacci_38,19.85928463935852
fibonacci_38,19.91363286972046
fibonacci_38,19.78969097137451
fibonacci_38,20.03060483932495
fibonacci_38,20.022265672683716
fibonacci_38,20.0546612739563
fibonacci_38,19.790690660476685
fibonacci_38,20.375242948532104
fibonacci_38,19.738884210586548
factorization_2147483647,46.697291135787964
factorization_2147483647,46.653778076171875
factorization_2147483647,46.522873401641846
factorization_2147483647,46.67446303367615
factorization_2147483647,46.46159076690674
factorization_2147483647,46.43968415260315
factorization_2147483647,46.46747708320618
factorization_2147483647,46.44754195213318
factorization_2147483647,46.45118951797485
factorization_2147483647,46.459932804107666
factorization_2147483647,46.62744379043579
recursive_hash_10000000_0,35.17622709274292
recursive_hash_10000000_0,35.465715408325195
recursive_hash_10000000_0,35.0191912651062
recursive_hash_10000000_0,35.021074056625366
